answer_id,participant_id,music_id,answer,original_answer,timestamp,favorite,translated_to_english,performer,piece_name,performance_name
779,73,13,too_fast_and_mushy,too fast and mushy,2018-04-05 15:11:49,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
805,74,13,"fast, hurried, inviting, intentional","fast, hurried, inviting, intentional",2018-04-05 17:06:33,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
863,78,13,"rushed, not_varied_in_dynamics",Rushed and not varied in dynamics ,2018-04-08 12:11:09,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
910,86,13,"hard, relentless","hard, relentless",2018-04-10 13:38:21,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
999,100,13,"accents, horrible",Accents! Horrible ,2018-04-19 09:28:16,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1082,106,13,"strange_piano_sound, pedal_uncontrolled, rather_unexpressive",strange piano sound; pedal uncontrolled; rather unexpressive,2018-04-20 07:24:15,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1106,109,13,"Lively, somewhat_more_restrained, musical","Lebendig mit etwas zurückhaltenderem Charakter als Nr.1, musikalisch",2018-04-20 09:04:28,0.0,"lively_with_somewhat_more_restrained_character_than_no_1, musical",Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1179,121,13,"sparse, cold, hard, uncomfortable, unclear","karg, kalt, hart, ungemütlich, unklar",2018-04-23 17:31:18,0.0,"sparse, cold, hard, uncomfortable, unclear",Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1206,124,13,unremarkable,unauffällig,2018-04-25 10:06:19,0.0,unremarkable,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1229,130,13,a_bit_aggressive,a bit aggressive. ,2018-05-02 18:19:47,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1284,131,13,"too_fast, not_that_much_feelings","Too fast, not that much feelings",2018-05-02 22:30:48,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1406,146,13,fast,fast,2018-07-06 12:59:56,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1582,157,13,"not_so_subtle, almost_literal_reading, pedal_blurred","Not so subtle, almost literal reading, pedal  blurred",2018-08-29 14:43:31,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1597,159,13,no_dynamics,keine dynamik,2018-09-09 13:41:11,0.0,no_dynamics,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1624,160,13,beautiful,beautiful,2018-09-17 15:13:20,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1656,161,13,worried,worried,2018-10-06 20:44:29,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1861,181,13,flat,flat,2019-10-14 08:05:34,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
1967,188,13,correct,correct,2020-03-01 15:14:32,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
2038,195,13,"fast, cold, militaristic ","Rápida, fría, militar. ",2020-03-31 18:12:57,0.0,"Fast, cold, militaristic. ",Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
2066,194,13,"interesting, reverberating, rushed","interesting, reverberating, rushed",2020-03-31 18:34:35,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
2094,192,13,"too_lively, dark, not_obscure, plain, pragmatic","too lively, dark but not obscure, plain and pragmatic",2020-03-31 19:37:23,0.0,,Schiff,beethoven,13_3_6_2_Beethoven_Schiff_Cut2_01.24-02.36
69,4,14,"slow, lethargic, emotionless","slow, lethargic, emotionless",2018-02-16 12:43:42,,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
91,7,14,mournful,mournful,2018-02-16 14:14:39,,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
134,10,14,"slow, sad",slow sad,2018-02-19 07:42:00,,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
169,16,14,static,static,2018-03-04 13:44:56,,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
237,36,14,thoughtful,thoughtful,2018-03-16 08:34:10,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
386,46,14,sad,печальная,2018-03-25 12:57:48,0.0,sad,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
417,47,14,"slow, sluggish, boring, mechanical","Slow, sluggish, boring, mechanical",2018-03-26 15:28:07,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
475,49,14,"too_slow, boring, hard","zu langsam, langweilig,hart",2018-03-29 19:58:04,0.0,"too_slow, boring, hard",Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
524,50,14,drowsy,drowsy,2018-04-01 12:03:45,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
570,57,14,"tantalizing, slow, auditory_streams_do_not_form_easily, random_eighths_notes_chains, wants_too_much_to_be_special,","Tantalising slow. Auditory Streams do not form easily, results basically in some rather random eighths notes chains, wants too much in being special.",2018-04-03 17:30:48,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
695,71,14,"clear, tentative, consistent","clear, tentative, consistent",2018-04-05 10:22:03,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
726,72,14,"ponderous, irregular, boring, slow","ponderous, irregular, boring, slow",2018-04-05 13:01:47,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
780,73,14,painfully_slow,painfully slow,2018-04-05 15:11:49,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
806,74,14,"slow, deliberate, delicate, withheld","slow, deliberate, delicate, withheld",2018-04-05 17:06:33,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
864,78,14,"expressive, too_calm, timid",Expressive but too calm and timid,2018-04-08 12:11:09,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
911,86,14,"sleepy, drugged","sleepy, drugged",2018-04-10 13:38:21,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
944,89,14,"slower, plainer","slower, plainer",2018-04-13 19:25:59,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1000,100,14,beginner,Beginner level,2018-04-19 09:28:16,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1083,106,14,slow ,"puh, how slow that is! ",2018-04-20 07:24:15,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1107,109,14,"very_slow, very_regular, sounds_like_practice_tempo","Sehr langsam, sehr regelmässig, klingt wie im Übetempo",2018-04-20 09:04:28,0.0,"very_slow, very_regular, sounds_like_practice_tempo",Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1180,121,14,"tense, gloomy, inert","angespannt, bedrückt, träge",2018-04-23 17:31:18,0.0,"tense, gloomy, inert",Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1207,124,14,deliberate,bedächtig,2018-04-25 10:06:19,0.0,deliberate,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1230,130,14,"the_character_is_a_bit_lost, too_slow, over_the_place, not_combined_with_the_music, ",the character is a bit lost because it is too slow.  It is so over the place and not combined with the music. ,2018-05-02 18:19:47,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1285,131,14,"really_painful, story-telling, touching, passionate, mysterious","Really painful and story-telling, touching, passionate, mysterious",2018-05-02 22:30:48,1.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1407,146,14,"slow, not_catchy, not_dynamic","slow,  not catchy, not dynamic",2018-07-06 12:59:56,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1583,157,14,"very_flat, inexpressive","very flat, inexpressive",2018-08-29 14:43:31,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1598,159,14,too_slow,zu langsam,2018-09-09 13:41:11,0.0,too_slow,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1625,160,14,refrain,refrain,2018-09-17 15:13:20,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1657,161,14,sad,sad,2018-10-06 20:44:29,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1862,181,14,slow_flat,slow flat,2019-10-14 08:05:34,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
1968,188,14,"boring, give_me_mozart",boring - give me mozart,2020-03-01 15:14:32,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
2039,195,14,"boring, too_much_emphasis_on_each_note, slow ","Aburrida, marca mucho cada nota, lenta. ",2020-03-31 18:12:57,0.0,"Boring, too much emphasis on each note, slow. ",Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
2067,194,14,"slow, uninteresting, practice-like","slow, uninteresting, practice-like",2020-03-31 18:34:35,0.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
2095,192,14,"with_exquisite_tension, with_cerebral_focus, exciting, refreshing","with exquisite tension, with cerebral focus, yet exciting and refreshing",2020-03-31 19:37:23,1.0,,Schirmer,beethoven,14_3-7_2_Beethoven_Schirmer_Cut2_02.37-04.56
77,5,34,"chopped, jerky","chopped, jerky",2018-02-16 13:14:10,,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
104,7,34,"marching, mechanic, without_dynamics","marching, mechanic, adynamic",2018-02-16 14:20:44,,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
189,16,34,chopped,chopped,2018-03-04 13:57:05,,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
351,46,34,"vigorous, monotonous",бодрая однообразная ,2018-03-25 12:31:51,0.0,"vigorous, monotonous",Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
432,47,34,"mechanical, harpsichord, plonking","Mechanical, harpsichord, plonking",2018-03-26 15:44:06,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
456,49,34,"metallic, hard, chopped, unfeeling, uniform, boring","metallisch, hart, abgehackt, gefühllos, gleichförmig, langweilig",2018-03-29 19:37:32,0.0,"metallic, hard, chopped, unfeeling, uniform, boring",Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
515,50,34,"compressed, stuttering","compressed, stuttering",2018-04-01 11:55:52,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
538,55,34,too_mechanical,too mechanical,2018-04-03 15:54:37,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
736,72,34,"artificial, irregular, stumbling, horrible, computer-generated","artificial, irregular, stumbling, horrible, computer-generated",2018-04-05 13:21:20,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
766,73,34,thumpy,thumpy,2018-04-05 15:07:07,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
834,78,34,"static, almost_emotionless",Static - almost emotionless ,2018-04-08 07:46:22,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
912,86,34,"stubborn, clunky","stubborn, clunky",2018-04-10 13:43:57,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
921,89,34,"accent_is_almost_always_on_the_first_beat, awkward","accent is almost always on the first beat, awkward",2018-04-13 19:02:35,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1027,100,34,a_child_playing,A child playing..,2018-04-19 09:52:41,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1052,101,34,dull,dull,2018-04-19 11:55:29,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1061,102,34,"unfamiliar, strange","ungewohnt, fremd",2018-04-19 14:40:16,0.0,"unfamiliar, strange",Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1093,106,34,"robot, super_unmusical, pedal_is_painfully_missing",is this a robot? Super unmusical. Pedal is painfully missing.,2018-04-20 08:16:49,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1113,112,34,"baroque, played_like_a_harpsichord","baroque'ish, played like a harpsichord",2018-04-20 17:03:37,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1117,115,34,"too_chopped, without_any_pedal, i_don't_know_whether_that's_in_the_sense_of_schumann, many_accords_are_not_played_together","Zu abgehackt und ganz ohne Pedal, weiß nicht ob das im Sinne von Schumann ist. Viele Zusammenklänge werden nicht gleichzeitig gespielt.",2018-04-22 06:07:16,0.0,"too_chopped_and_without_any_pedal, I_don't_know_whether_that's_in_the_sense_of_Schumann, many_accords_are_not_played_together",Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1161,123,34,"static, uninteresting","Statisch, uninteressant",2018-04-23 11:50:31,0.0,"static, uninteresting",Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1241,130,34,aggressive,aggressive,2018-05-02 18:33:02,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1276,131,34,"plain, boring, without_any_passion, midis_are_not_good","Plain, boring and without any passion, MIDIs are not good",2018-05-02 22:27:02,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1354,138,34,anharmonic,anharmonic,2018-05-24 15:45:57,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1418,146,34,"staccato, unpredictable","staccato, unpredictable",2018-07-06 13:48:36,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1549,155,34,"monotonous, uneven, just_notes","monotone, uneven, just notes",2018-08-26 17:14:15,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1558,157,34,"horror, disklavier, no_pedal",Horror (diskclavier?) (where is the pedal?),2018-08-29 08:41:43,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1658,161,34,robotic,robotic,2018-10-06 22:53:50,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1848,181,34,acute,acute,2019-10-14 07:56:15,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
1947,188,34,"horrible, get_a_new_computer","horrible, get a new computer",2020-03-01 14:59:33,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
2077,194,34,"mechanic, practice-like, dirty, careless","mechanic, practice-like, dirty, careless",2020-03-31 18:58:43,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
2113,192,34,"mechanical, erratic","mechanical, erratic",2020-03-31 20:17:59,0.0,,Rubinstein,schumann_arabeske_excerpt2,34_8_1_2_Schumann_Arabeske_Rubinstein_Cut2_01.15-02.55
74,5,35,"quiet, smooth","quiet, smooth",2018-02-16 13:14:10,,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
103,7,35,"melancholic, dramatic","melancholic, dramatic",2018-02-16 14:20:44,,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
191,16,35,romantic,romantic,2018-03-04 13:57:05,,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
352,46,35,"tender, dreamy, serene, aching",нежная тревожная мечтательная светлая,2018-03-25 12:31:51,0.0,"Tender, dreamy, serene, aching",Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
433,47,35,"sweeping, holding back, tender, passionate, dynamic","Sweeping, holding back, tender, passionate, dynamic",2018-03-26 15:44:06,1.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
457,49,35,"clanking, hard, uncomfortable","klirrend, hart, unangenehm,",2018-03-29 19:37:32,0.0,"clanking, hard, uncomfortable",Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
516,50,35,"slow, uninspired","slow, uninspired",2018-04-01 11:55:52,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
539,55,35,"fluent, shallow, lively","more fluent, a bit more shallow, lively",2018-04-03 15:54:37,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
737,72,35,"expressive, accentuated, ponderous","expressive, accentuated, ponderous",2018-04-05 13:21:20,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
767,73,35,sounds_like_sight_reading,sounds like sight reading,2018-04-05 15:07:07,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
835,78,35,"expressively_and_emotionally_commanding, daring, powerful",Expressively and emotionally commanding - daring and powerful ,2018-04-08 07:46:22,1.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
913,86,35,"brute, willing","brute, willing",2018-04-10 13:43:57,1.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
922,89,35,"slower, peaceful","slower, peaceful",2018-04-13 19:02:35,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1028,100,35,too_affected,Too affected ,2018-04-19 09:52:41,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1053,101,35,straight,straight,2018-04-19 11:55:29,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1062,102,35,"dragging, without_direction","ziehend, ohne Richtung",2018-04-19 14:40:16,0.0,"dragging, without_direction",Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1094,106,35,"old_recording, noble, a_bit_poetic, you_can_hear_breathing_of_pianist,",Old recording; noble and a bit poetic. You can hear breathing of pianist.,2018-04-20 08:16:49,1.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1114,112,35,"slow, like_a_gum, motionless","slow, like a gum, motionless ",2018-04-20 17:03:37,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1118,115,35,pleasant_tempo_for_listening_and_understanding_what_is_happening_in_the_music,Angenehmes Tempo zum Mithören und verstehen was in der Musik passiert.,2018-04-22 06:07:16,1.0,pleasant_tempo_for listening_and_understanding_what_is_happening_in_the_music,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1162,123,35,speaking,"Sprechend, ",2018-04-23 11:50:31,0.0,speaking,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1242,130,35,"sad, trying_to_get_happy","sad, trying to get happy",2018-05-02 18:33:02,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1277,131,35,"heavy, repeating, boring","Heavy, repeating, boring",2018-05-02 22:27:02,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1355,138,35,minor,moll,2018-05-24 15:45:57,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1419,146,35,"balanced, smooth, graceful","balanced, smooth, graceful",2018-07-06 13:48:36,1.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1550,155,35,"calm, slower","calm, slower",2018-08-26 17:14:15,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1659,161,35,unhurried,unhurried,2018-10-06 22:53:50,1.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1849,181,35,without_focus,without focus,2019-10-14 07:56:15,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
1948,188,35,horrible,horrible,2020-03-01 14:59:33,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
2078,194,35,"moving, slow, expressive, well-phrased","moving, slow, expressive, well-phrased",2020-03-31 18:58:43,1.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
2114,192,35,"melodic, fatigued, tense","melodic but fatigued, tense",2020-03-31 20:18:00,0.0,,Schiff,schumann_arabeske_excerpt2,35_8_2_2_Schumann_Arabeske_Schiff_Cut2_00.46-01.54
75,5,36,distant,distant,2018-02-16 13:14:10,,,Vorraber,schumann_arabeske_excerpt2,36_8_3_2_Schumann_Arabeske_Vorraber_Cut2_00.55-02.08
101,7,36,dramatic,dramatic,2018-02-16 14:20:44,,,Vorraber,schumann_arabeske_excerpt2,36_8_3_2_Schumann_Arabeske_Vorraber_Cut2_00.55-02.08
188,16,36,strong ,strongly,2018-03-04 13:57:05,,,Vorraber,schumann_arabeske_excerpt2,36_8_3_2_Schumann_Arabeske_Vorraber_Cut2_00.55-02.08
353,46,36,"exciting, cheerful",волнующая радостная,2018-03-25 12:31:51,0.0,"Exciting, cheerful",Vorraber,schumann_arabeske_excerpt2,36_8_3_2_Schumann_Arabeske_Vorraber_Cut2_00.55-02.08
434,47,36,"loud, heavy, soft","Loud, heavy, soft, ",2018-03-26 15:44:06,0.0,,Vorraber,schumann_arabeske_excerpt2,36_8_3_2_Schumann_Arabeske_Vorraber_Cut2_00.55-02.08
458,49,36,"flowing, emotional, round","fließend, gefühlvoll, rund, ",2018-03-29 19:37:32,1.0,"flowing, emotional, round",Vorraber,schumann_arabeske_excerpt2,36_8_3_2_Schumann_Arabeske_Vorraber_Cut2_00.55-02.08
